post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,IMAGE11,IMAGE12,IMAGE13,IMAGE14,IMAGE15,IMAGE16,IMAGE17,IMAGE18,IMAGE19,IMAGE20,IMAGE21,IMAGE22,IMAGE23,IMAGE24,IMAGE25,LookupKey,FB hours (scraper),Ethicalities,Business Type,FinalTags,Final Description,fiverr_menu_id,UniqueCount
3812,Bhogi - House of Biryani & Pulao,750,Restaurant,,,"Caterer,Indian Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:26,5977 Dixie Road,Mississauga,Ontario,Canada,,43.6552386,-79.6465839,,,,,9057660150,info@bhogi.ca,https://www.bhogi.ca,,https://www.facebook.com/bhogi.ca/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/29351960_836342603243158_3658460681093027804_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/25152171_784601318417287_3106677106845017698_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/24059229_776801639197255_8770105164692382281_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/23658625_773156336228452_8768036965609300589_n.png,,,,,,,,,,,,,,,,,,,,,,bhogica,0,Vegetarian;,Restaurant;,Best-Vegan-and-Vegetarian-Catering;Restaurant,Restaurant,0,Bhogi - House of Biryani & Pulao
3820,Bodega,750,"Serving French & Contemporary Cusine For Over 40 Years.
Baldwin Village, Toronto. ",,,French Restaurant,gd_place,publish,,1,0,Never,2018-05-05 21:27,30 Baldwin St.,Toronto,Ontario,Canada,,43.6561083,-79.3937364,Downtown,43.6462487,-79.3904529,,416-977-1287,info@bodegarestaurant.com,http://www.bodegarestaurant.com,,https://www.facebook.com/BodegaRestaurant/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/15137529_1196004603813237_5424356210514703135_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/15181224_1196004290479935_8597267281874281929_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/10646934_770969239650111_7798885805311528846_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10869460_770966249650410_4694302565376815157_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10906274_770962202984148_1326765386894366137_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/914214_460924120654626_582175015_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/253316_460894110657627_652325120_n.jpg,,,,,,,,,,,,,,,,,,,BodegaRestaurant,"{'mon_1_open': '11:30', 'mon_1_close': '21:00', 'tue_1_open': '11:30', 'tue_1_close': '21:00', 'wed_1_open': '11:30', 'wed_1_close': '21:00', 'thu_1_open': '11:30', 'thu_1_close': '22:00', 'fri_1_open': '11:30', 'fri_1_close': '22:00', 'sat_1_open': '11:00', 'sat_1_close': '22:00', 'sun_1_open': '11:00', 'sun_1_close': '21:00'}",Vegetarian;,,,"Serving French & Contemporary Cusine For Over 40 Years.
Baldwin Village, Toronto. ",0,Bodega
3822,Bollywood Restaurant & Sweets,750,"Bollywood Restaurant - #1 Indian Cuisine in Brampton, Canada",,,"Bakery,Indian Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:27,4000 Steeles Ave west unit 22,Vaughan,Ontario,Canada,,43.7699094,-79.5521779,Woodbridge,43.8457645,-79.4691358,,905-605-1800,info@bollywoodrestaurant.ca,http://www.bollywoodrestaurant.ca,,https://www.facebook.com/bollywoodrestaurant.ca/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/22792510_1023077354499432_1291562207309660819_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/536824_296165097190665_202889023_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/945994_296162490524259_2051343464_n.jpg,,,,,,,,,,,,,,,,,,,,,,,bollywoodrestaurantca,"{'mon_1_open': '10:00', 'mon_1_close': '21:30', 'tue_1_open': '10:00', 'tue_1_close': '21:30', 'wed_1_open': '10:00', 'wed_1_close': '21:30', 'thu_1_open': '10:00', 'thu_1_close': '21:30', 'fri_1_open': '10:00', 'fri_1_close': '22:00', 'sat_1_open': '11:30', 'sat_1_close': '22:00'}",Vegetarian;,Restaurant;,Restaurant,"Bollywood Restaurant - #1 Indian Cuisine in Brampton, Canada",0,Bollywood Restaurant & Sweets
3824,Bombay Chaat and Dosa,750,"Bombay Chaat at 2580 Unit#1, Shepard Ave, Mississauga, ON, l5a4k3, Dundas/Hwy10 (South East Corner) in Newin Centre Mall Unit No 1

Ph# 905 949 6600
 
A PURE VEGETARIAN FAST FOOD 
SOUTH INDIAN AND FOODS FROM DIFFERENT PARTS OF INDIA
AUTHENTIC STREET FOODS OF BOMBAY ARE AVAILABLE 
Masala Dosa
Mysore Dosa
Chilli Dosa
Chatinad Dosa
Idli Sambhar
Medu Vada Sambhar
Uttapa
Papadi chaat
Dahi Vada
Sev Puri
Bhel Puri
Samosa Chaat
Ragada Pattice
Utsal Pav
Pav Bhaji

 Sabudana Vada, Aloo Vada, Onion Vada

 WEBSITE: http:// www.bombay-chaat.com

 Special: Puran Poli (Maharashtrian Dish)
Sweet and Salted lassi
Mango Lassi
Mango Milkshake
All types of Kulfi
All types of Pop and Juices

 ",,,"Asian Restaurant,Indian Restaurant,Pakistani Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:28,2580 Shepard Ave,Mississauga,Ontario,Canada,,43.5803645,-79.6146305,Cooksville,43.5633226,-79.567162,,9059496600,bombaychaat@hotmail.com,http://Bombaychaatmississauga.ca,,https://www.facebook.com/bombaychaatdosa/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/10006091_785602174784620_4692222618473547480_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/57435_781432498534921_3717706096672737602_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,bombaychaatdosa,0,Vegetarian;,,,"Bombay Chaat at 2580 Unit#1, Shepard Ave, Mississauga, ON, l5a4k3, Dundas/Hwy10 (South East Corner) in Newin Centre Mall Unit No 1

Ph# 905 949 6600
 
A PURE VEGETARIAN FAST FOOD 
SOUTH INDIAN AND FOODS FROM DIFFERENT PARTS OF INDIA
AUTHENTIC STREET FOODS OF BOMBAY ARE AVAILABLE 
Masala Dosa
Mysore Dosa
Chilli Dosa
Chatinad Dosa
Idli Sambhar
Medu Vada Sambhar
Uttapa
Papadi chaat
Dahi Vada
Sev Puri
Bhel Puri
Samosa Chaat
Ragada Pattice
Utsal Pav
Pav Bhaji

 Sabudana Vada, Aloo Vada, Onion Vada

 WEBSITE: http:// www.bombay-chaat.com

 Special: Puran Poli (Maharashtrian Dish)
Sweet and Salted lassi
Mango Lassi
Mango Milkshake
All types of Kulfi
All types of Pop and Juices

 ",0,Bombay Chaat and Dosa
3828,Boston Pizza Front & John,750,Boston Pizza Front & John is our new flagship location in downtown Toronto. Located in the heart of Toronto's Entertainment District - inside the CBC building.,,,"Pizza Place,Sports Bar",gd_place,publish,,1,0,Never,2018-05-05 21:28,250 Front Street West,Toronto,Ontario,Canada,,43.6447622,-79.3881812,Downtown,43.6462487,-79.3904529,,416-593-8555,frontandjohn@bostonpizza.com,http://bit.ly/1KA4J1e,,https://www.facebook.com/BPFrontandJohn/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/29744581_1857596250957871_6082103145461784733_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/26239650_1769300883120742_5434499972055048692_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/16904889_1440195116031322_6274845438693085836_o.png,http://ettest.pow7.com/wp-content/uploads/2018/05/16298387_1412626325454868_75167933129414055_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/885009_538990646151778_1848251677_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/305796_254742414576604_1366780612_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/313194_254741521243360_1575127525_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/309123_234817426569103_1518690689_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/216899_214247265292786_7193962_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/197036_175679415816238_936062_n.jpg,,,,,,,,,,,,,,,,BPFrontandJohn,"{'mon_1_open': '11:00', 'mon_1_close': '02:00', 'tue_1_open': '11:00', 'tue_1_close': '02:00', 'wed_1_open': '11:00', 'wed_1_close': '02:00', 'thu_1_open': '11:00', 'thu_1_close': '02:00', 'fri_1_open': '11:00', 'fri_1_close': '02:00', 'sat_1_open': '11:00', 'sat_1_close': '02:00', 'sun_1_open': '11:00', 'sun_1_close': '02:00'}",Vegetarian;,,,Boston Pizza Front & John is our new flagship location in downtown Toronto. Located in the heart of Toronto's Entertainment District - inside the CBC building.,0,Boston Pizza Front & John
3830,Briskit Gourmet Slow Cooked Sandwiches,750,"Specializing in smoked briskit, pulled pork and off the wall sandwiches and burgers. If you like what you see on diners, drive-ins and dives, you need to check us out!",,,"Caterer,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:29,160 Wilkinson Rd,Brampton,Ontario,Canada,,43.6925777,-79.6995725,,,,,905 455 9444,,http://www.thebriskit.com,,https://www.facebook.com/Briskit/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/29872205_2052940444735135_7907553643272953615_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/29872100_2052940708068442_7193926572203293129_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/432164_394835040545692_700680641_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/471089_387000441329152_1926098799_o.jpg,,,,,,,,,,,,,,,,,,,,,,Briskit,"{'mon_1_open': '08:00', 'mon_1_close': '16:00', 'tue_1_open': '08:00', 'tue_1_close': '16:00', 'wed_1_open': '08:00', 'wed_1_close': '16:00', 'thu_1_open': '08:00', 'thu_1_close': '16:00', 'fri_1_open': '08:00', 'fri_1_close': '16:00'}",Vegetarian;,,Best-Vegan-and-Vegetarian-Catering,"Specializing in smoked briskit, pulled pork and off the wall sandwiches and burgers. If you like what you see on diners, drive-ins and dives, you need to check us out!",0,Briskit Gourmet Slow Cooked Sandwiches
3838,C Cafe & Banquets,750,"C Cafe & Banquets is your new destination for a culinary experience made with delicious locally grown ingredients. 

Come on in to C Cafe today - a public restaurant located on the ground floor of City Hall Mississauga. Enjoy watching our culinary team cook your breakfast or lunch right in front of you with our open concept kitchen. We’re open all year long to serve you - with the C Crew here to make sure your experience is a great one! 

Already had lunch? Well come on in and check out C Banquets, the newly renovated 12th floor of City Hall Mississauga. C Banquets is your brand new banquet destination in Mississauga, with a beautiful 360 degree view of the city. From weddings, to retirement parties, and much more, our culinary team goes above and beyond to make sure your special event goes just as you want it to - maybe even better!

Come in to C Cafe or take a visit up to C Banquets today and speak with any member of the C Crew - we guarantee your food and beverage needs will be taken care of. 

**For more information on C Cafe or C Banquets, visit our ""Notes"" section of our page for lots more information! ",,,"Cafe,Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:30,300 City Centre Drive,Mississauga,Ontario,Canada,,43.5892436,-79.644421,,,,,905 615 3111,ccafe@mississauga.ca,http://www.mississauga.ca/portal/residents/ccafe,,https://www.facebook.com/ccafeandbanquets/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/1262566_241389072682089_1707812291_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1270915_241387342682262_94128309_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1269280_241378642683132_1308082656_o.jpg,,,,,,,,,,,,,,,,,,,,,,,ccafeandbanquets,"{'mon_1_open': '07:30', 'mon_1_close': '16:00', 'tue_1_open': '07:30', 'tue_1_close': '16:00', 'wed_1_open': '07:30', 'wed_1_close': '16:00', 'thu_1_open': '07:30', 'thu_1_close': '16:00', 'fri_1_open': '07:30', 'fri_1_close': '16:00'}",Vegetarian;,Restaurant;cafe;Store;,Best-Places-to-Work-and-Study;Restaurant;cafe;Store,"C Cafe & Banquets is your new destination for a culinary experience made with delicious locally grown ingredients. 

Come on in to C Cafe today - a public restaurant located on the ground floor of City Hall Mississauga. Enjoy watching our culinary team cook your breakfast or lunch right in front of you with our open concept kitchen. We’re open all year long to serve you - with the C Crew here to make sure your experience is a great one! 

Already had lunch? Well come on in and check out C Banquets, the newly renovated 12th floor of City Hall Mississauga. C Banquets is your brand new banquet destination in Mississauga, with a beautiful 360 degree view of the city. From weddings, to retirement parties, and much more, our culinary team goes above and beyond to make sure your special event goes just as you want it to - maybe even better!

Come in to C Cafe or take a visit up to C Banquets today and speak with any member of the C Crew - we guarantee your food and beverage needs will be taken care of. 

**For more information on C Cafe or C Banquets, visit our ""Notes"" section of our page for lots more information! ",0,C Cafe & Banquets
3844,Cafe Sympatico,750,Cafe Sympatico,,,"Coffee Shop,Diner,Italian Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:31,666 Burnhamthorpe,Toronto,Ontario,Canada,,43.6413126,-79.5769248,Eatonville,43.6462487,-79.3904529,,14166950222,,http://www.cafesympatico.com/,,https://www.facebook.com/Cafe-Sympatico-120947108605471/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/30412673_164186630948185_4077370094440545535_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/29793597_163515321015316_533661553226013958_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/22154551_120948618605320_9138134268093035534_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/22135737_120947145272134_376330676745503786_o.png,,,,,,,,,,,,,,,,,,,,,,Cafe-Sympatico-120947108605471,"{'mon_1_open': '09:30', 'mon_1_close': '21:00', 'tue_1_open': '09:30', 'tue_1_close': '21:00', 'wed_1_open': '09:30', 'wed_1_close': '21:00', 'thu_1_open': '09:30', 'thu_1_close': '21:00', 'fri_1_open': '09:30', 'fri_1_close': '21:00', 'sat_1_open': '09:30', 'sat_1_close': '21:00', 'sun_1_open': '09:30', 'sun_1_close': '16:00'}",Vegetarian;,cafe;,Best-Places-to-Work-and-Study;cafe,Cafe Sympatico,0,Cafe Sympatico
3848,California Sandwiches Woodbridge,750,"California Sandwiches was born in Toronto’s Little Italy. During the mid 
1960’s, the Papa/Bertucci family purchased a local grocery store with 
the hope of supporting a growing family. They quickly discovered they 
had something special when customers were coming for lunch instead 
of groceries. As the popularity of their homemade sandwiches grew, they 
decided to jump on the opportunity. In 1967 the first California Sandwiches 
was born. From its inception as “La Rinacente”, the veal sandwich quickly 
became one of Toronto’s favorites.
Today, very little has changed. There are now 12 locations, all family 
owned and operated. Traditional methods of food preparation are still in 
practice. Each store has its own butcher and the meat is cut on site. Only 
the finest in Italian tomatoes are ground for our sauce that is made fresh 
daily. Our kaiser buns are baked by an Italian bakery and delivered every 
morning. And our cheeses and produce are bought and prepared for use 
as needed. Quality food and attention to detail have kept this business 
strong and valued.",,,"Fast Food Restaurant,Italian Restaurant,Sandwich Shop",gd_place,publish,,1,0,Never,2018-05-05 21:31,"PIAZZA Del SOLE, 200 Windflower Gate",Vaughan,Ontario,Canada,,43.7917058,-79.5536693,Woodbridge,43.8457645,-79.4691358,,9058567779,woodbridge@eatcalifornia.ca,http://www.eatcalifornia.ca,,https://www.facebook.com/California-Sandwiches-Woodbridge-205046369628478/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/1969248_465153173617795_6686860378979315171_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1917564_765198523613257_222871441854418641_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/12294719_743967349069708_2071000750853277240_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/544927_557346867731758_8342480282187981215_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10305977_468514086615037_2637961680841446367_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1618645_418369081629538_1209677327_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/8178_206739966125785_1774941564_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/622793_206289039504211_1035291214_o.jpg,,,,,,,,,,,,,,,,,,California-Sandwiches-Woodbridge-205046369628478,"{'mon_1_open': '10:00', 'mon_1_close': '21:00', 'tue_1_open': '10:00', 'tue_1_close': '21:00', 'wed_1_open': '10:00', 'wed_1_close': '21:00', 'thu_1_open': '10:00', 'thu_1_close': '21:00', 'fri_1_open': '10:00', 'fri_1_close': '21:00', 'sat_1_open': '10:00', 'sat_1_close': '20:30'}",Vegetarian;,Bakery;Store;,Bakery;Store,"California Sandwiches was born in Toronto’s Little Italy. During the mid 
1960’s, the Papa/Bertucci family purchased a local grocery store with 
the hope of supporting a growing family. They quickly discovered they 
had something special when customers were coming for lunch instead 
of groceries. As the popularity of their homemade sandwiches grew, they 
decided to jump on the opportunity. In 1967 the first California Sandwiches 
was born. From its inception as “La Rinacente”, the veal sandwich quickly 
became one of Toronto’s favorites.
Today, very little has changed. There are now 12 locations, all family 
owned and operated. Traditional methods of food preparation are still in 
practice. Each store has its own butcher and the meat is cut on site. Only 
the finest in Italian tomatoes are ground for our sauce that is made fresh 
daily. Our kaiser buns are baked by an Italian bakery and delivered every 
morning. And our cheeses and produce are bought and prepared for use 
as needed. Quality food and attention to detail have kept this business 
strong and valued.",0,California Sandwiches Woodbridge
3856,Chez's,750,"Globally Inspired Restaurant and Bar. Chez's has a innovative menu, fusing local and global fare. Chez's is a lively spot for the young at heart.",,,"Bar,Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:32,588 College St,Toronto,Ontario,Canada,,43.6553922,-79.4135862,Palmerston,43.6462487,-79.3904529,,4167921550,info@chezsrestaurant.com,http://chezsrestaurant.com/index.html,,https://www.facebook.com/chezsrestaurant/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/26733431_159234851366493_9174364437518699123_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/20374273_119495255340453_4417516306236561792_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,chezsrestaurant,"{'tue_1_open': '17:00', 'tue_1_close': '23:00', 'wed_1_open': '17:00', 'wed_1_close': '23:00', 'thu_1_open': '17:00', 'thu_1_close': '23:00', 'fri_1_open': '17:00', 'fri_1_close': '01:00', 'sat_1_open': '17:00', 'sat_1_close': '01:00'}",Vegetarian;,Restaurant;,Restaurant,"Globally Inspired Restaurant and Bar. Chez's has a innovative menu, fusing local and global fare. Chez's is a lively spot for the young at heart.",0,Chez's
3858,Chimpo's,750,"Now a days the words “fresh” and “homemade” are thrown around 
quite loosely, well here at Chimpo’s we are committed to using only
the freshest ingredients in our meals, nothing leaves our kitchen that 
we ourselves would not eat! Chimpo’s restaurant is a family run business 
where we have a passion for the industry and pride ourselves in the quality
of food that we serve. Our goal is to have EVERY single guest leave our
restaurant happy and full! Our vision is to be the BEST quick service restaurant
in Toronto. We believe that if you try our food our passion will shine through.",,,"Burger Restaurant,Fast Food Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:33,2201 Finch Ave W Suite 3,Toronto,Ontario,Canada,,43.7523676,-79.5368973,Emery,43.6462487,-79.3904529,,416-744-0005,general@chimpos.com,https://www.chimpos.com,,https://www.facebook.com/Chimposrestaurant/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/1779237_280803222072899_1314996062_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1511435_280803025406252_403176339_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1000257_223392764480612_133324810_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1069810_217722185047670_2105490920_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1016642_201142460038976_1464480063_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/945883_199002046919684_1936748869_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/19485_149166448569911_1328737483_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/63785_145542865598936_1088090303_n.png,http://ettest.pow7.com/wp-content/uploads/2018/05/734859_144181019068454_1638153098_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/20695_139975832822306_1678724573_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/664954_139975762822313_652211839_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/8746_132109110275645_1670905366_n.jpg,,,,,,,,,,,,,,Chimposrestaurant,"{'mon_1_open': '08:00', 'mon_1_close': '20:00', 'tue_1_open': '08:00', 'tue_1_close': '20:00', 'wed_1_open': '08:00', 'wed_1_close': '20:00', 'thu_1_open': '08:00', 'thu_1_close': '20:00', 'fri_1_open': '08:00', 'fri_1_close': '20:00'}",Vegetarian;,Restaurant;,Restaurant,"Now a days the words “fresh” and “homemade” are thrown around 
quite loosely, well here at Chimpo’s we are committed to using only
the freshest ingredients in our meals, nothing leaves our kitchen that 
we ourselves would not eat! Chimpo’s restaurant is a family run business 
where we have a passion for the industry and pride ourselves in the quality
of food that we serve. Our goal is to have EVERY single guest leave our
restaurant happy and full! Our vision is to be the BEST quick service restaurant
in Toronto. We believe that if you try our food our passion will shine through.",0,Chimpo's
3866,Chopan Grill,750,"Chopan Grill is a chain of family owned Afghan restaurants that have been in business since early 1980s in multiple locations within the United States of America. On July 23rd 2013 Chopan Grill opened its first location in Mississauga, Ontario, Canada to serve Authentic cuisine from Afghanistan and India to its Canadian customers.

Chopan Grill serves large varieties of grilled meat including Chicken, Beef, Lamb and Seafood. It also serves special Afghan steamed dumplings (Mantoo), boiled dumplings (Aushak), Afghan noodles, several rice dishes, curries and many more. 

Its Indian menu includes some popular dishes such as Butter Chicken, Chicken Tikka Masala, Daal Makhni, Alo Gobhi and Tandoori Chicken.

It is worth mentioning that Chopan Grill also serves some delicious vegetarian dishes such as Sabzi Chalow (Spinach with white rice), sweet pumpkin, lentils, okra, kidney beans, Sambosa, Boolani and egg plant.

In addition to its dine in and take out services, Chopan Grill also provides catering services in premises and off premises.",,,"Afghani Restaurant,Halal Restaurant,Indian Restaurant",gd_place,publish,,1,0,Never,2018-05-05 21:34,2155 Leanne Blvd,Mississauga,Ontario,Canada,,43.5259433,-79.6520526,,,,,9059164455,info@chopangrill.com,http://www.chopangrill.com,,https://www.facebook.com/chopangrill/,,,,,,Get Directions,,,,0,,0,http://ettest.pow7.com/wp-content/uploads/2018/05/10275431_867086706642367_7806189286436641451_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10865838_1012291298788573_8656023449877636337_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/11025968_1012291022121934_7662959846059947708_o.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/11020754_1001922933158743_797157253272576237_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/10513280_858874487463589_7138928054786475470_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1044133_627836213900752_346971368_n.jpg,http://ettest.pow7.com/wp-content/uploads/2018/05/1039770_624102310940809_1115793231_o.jpg,,,,,,,,,,,,,,,,,,,chopangrill,"{'mon_1_open': '11:00', 'mon_1_close': '22:00', 'tue_1_open': '11:00', 'tue_1_close': '22:00', 'wed_1_open': '11:00', 'wed_1_close': '22:00', 'thu_1_open': '11:00', 'thu_1_close': '22:00', 'fri_1_open': '11:00', 'fri_1_close': '23:00', 'sat_1_open': '11:00', 'sat_1_close': '23:00', 'sun_1_open': '11:00', 'sun_1_close': '22:00'}",Vegetarian;,Restaurant;,Best-Vegan-and-Vegetarian-Catering;Restaurant,"Chopan Grill is a chain of family owned Afghan restaurants that have been in business since early 1980s in multiple locations within the United States of America. On July 23rd 2013 Chopan Grill opened its first location in Mississauga, Ontario, Canada to serve Authentic cuisine from Afghanistan and India to its Canadian customers.

Chopan Grill serves large varieties of grilled meat including Chicken, Beef, Lamb and Seafood. It also serves special Afghan steamed dumplings (Mantoo), boiled dumplings (Aushak), Afghan noodles, several rice dishes, curries and many more. 

Its Indian menu includes some popular dishes such as Butter Chicken, Chicken Tikka Masala, Daal Makhni, Alo Gobhi and Tandoori Chicken.

It is worth mentioning that Chopan Grill also serves some delicious vegetarian dishes such as Sabzi Chalow (Spinach with white rice), sweet pumpkin, lentils, okra, kidney beans, Sambosa, Boolani and egg plant.

In addition to its dine in and take out services, Chopan Grill also provides catering services in premises and off premises.",0,Chopan Grill
