post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
280,The Tea Party Cafe,66,"We are a cozy cafe that specializes in a large assortment of looses leaf tea. We bake our own goodies and offer a vegetarian lunch menu.

Fair Trade, locally-roasted coffee.",Cafés and Bakeries,Cafés and Bakeries,"Best Fair Trade Coffee Shops (Ottawa),Best Places to Work and Study in Ottawa,Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Cafe,Fairtrade,Tea",gd_place,publish,,1,1,0,Never,2016-05-17 13:58,119 York St.,Ottawa,Ontario,Canada,K1N 5T4,45.429426,-75.690583,byward-market-1,45.4288038,-75.694015,"Mon-Thurs:	 10:00 - 18:00 Fri:	 10:00 - 00:00 Sat-Sun:	 10:00 - 18:00",6135620352,christine@theteapartycafe.com,http://www.theteapartycafe.com,https://twitter.com/theteapartycafe,https://www.facebook.com/theteapartycafeottawa/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,theteapartycafe,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/08/280_Screen-Shot-2016-08-10-at-1.56.17-AM.png,https://ethicaltree.com/wp-content/uploads/2016/05/10440238_10153325586419045_4909094402324676781_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Asian Stars Restaurant,261,"Our menu offers a diversity of authentic, homemade dishes from all the corners of Asia under one roof. We cater to a variety of dietary needs (such as vegan, vegetarian and gluten-free) and every dish is prepared daily by an experienced chef using fresh ingredients.

NCVA members get 10% discount",Restaurants,Restaurants,"Asian,Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,f02,gluten-free,Pho,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2016-05-17 14:13,1380 Clyde Ave Unit B,Ottawa,Ontario,Canada,K2G 3H9,45.3596441,-75.7393439,,,,"Mon-Wed:	 11:00 - 21:00 Thurs-Sat:	 11:00 - 22:00 Sun:	 12:00 - 21:00",6136952288,asianstarsocial@asianstarsrestaurant.com,http://asianstarsrestaurant.com/menu.html,http://twitter.com/AsianStarsResto,https://www.facebook.com/asianstarsrestaurant/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,AsianStarsResto,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/286_14444819_1105859556158304_8288473652081407981_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/10383748_670144756396455_2683712391166662285_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Cafe Nostalgica,79,"Café Nostalgica is a diverse &amp; dynamic restaurant and cultural space. Le Café Nostalgica est un restaurant et espace culturelle diversifiée &amp; dynamique.

Serves meat, veg options available. Cafe owned and operated by the Grad Students' Association at the university. The brunch menu includes vegan pancakes and a vegan breakfast sandwich. The regular menu has around 6 vegan items plus a daily vegan special and vegan soup of the day. Uses tofu, tempeh, veggie burger, vegan cheese.

Fair Trade coffees and teas.

<a href=""http://nostalgica.ca/catering/referral-program/"">Catering Referral Program: Click here</a> to share 10% off catering services with a friend, and you'll get 10% off catering for your next event, too!

Delivery now available at <a href=""http://www.skipthedishes.com/cafe-nostalgica"">SkipTheDishes.com/Cafe-Nostalgica</a>

&nbsp;

&nbsp;",Restaurants,Restaurants,"beer,Best Fair Trade Coffee Shops (Ottawa),Best Places to Work and Study in Ottawa,Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Best Vegan and Vegetarian Burgers in Ottawa,Catering,coffee,March2017,Poutine,Restaurant,students,XF",gd_place,publish,1,1,2,0,Never,2018-02-16 14:18,601 rue Cumberland St.,Ottawa,Ontario,Canada,K1N 6N5,45.4238241,-75.6840957,sandy-hill-1,45.4231505,-75.6866439,"Mon-Fri:	 09:00 - 02:00",6135625800,nostalgica@gsaed.ca,http://www.nostalgica.ca,https://twitter.com/cafenostalgica,https://www.facebook.com/cafenostalgica/,,,,,"Vegan,Vegetarian,Fair trade,Organic",Get Directions,cafenostalgica,,,0,,0,https://ethicaltree.com/wp-content/uploads/2018/03/288_nvegannachos.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/288_Image-uploaded-from-iOS.jpg,https://ethicaltree.com/wp-content/uploads/2018/04/288_Image-uploaded-from-iOS-1.jpg,https://ethicaltree.com/wp-content/uploads/2018/03/288_N55.jpg,https://ethicaltree.com/wp-content/uploads/2018/03/288_N3.jpg,https://ethicaltree.com/wp-content/uploads/2018/03/288_N1.jpg,https://ethicaltree.com/wp-content/uploads/2017/03/288_17349992_1407666695921668_6394384026468552393_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Fiazza Fresh Fired (Byward Market),261,"Looking for more Fresh in your Food? Come to Fiazza for a Fresh take on real pizza.

Fiazza makes custom-made pizzas and has Daiya vegan cheese available. Pesto is also vegan here. They serve craft beers and have an outdoor patio.",Restaurants,Restaurants,"beer,Best Sit-Down Restaurants in Ottawa,Best Vegan and Vegetarian Restaurants with Delivery in Ottawa,Pizza,Restaurant,Strawberry Blonde Retailers,Vegan",gd_place,publish,,,1,0,Never,2016-05-17 14:46,86 Murray Street,Ottawa,Ontario,Canada,K1N 5M6,45.4297285,-75.6935772,byward-market-1-1-1,45.4294137,-75.6914195,"Mon-Wed:	 11:00 - 21:00 Thurs-Sat:	 11:00 - 22:00 Sun:	 12:00 - 21:00",6135622000,communications@fiazza.ca,http://www.fiazza.ca,https://twitter.com/fiazzafreshfire,https://www.facebook.com/fiazzafreshfired/,,,,,"Vegan,Vegetarian",Get Directions,fiazzafreshfire,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,geodir_get_directions,post_desc,geodir_menu,post_tags,geodir_twitter,geodir_website",0,https://ethicaltree.com/wp-content/uploads/2017/03/290_16819437_573373206197942_1573999720880733771_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/12522984_431103773758220_2929322145058601392_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Hareg Cafe,261,"Hareg is a new Café at the heart of the vibrant Glebe community in Ottawa. We serve exotic Ethiopian and Eritrean breakfast, lunch, and dinner. We also serve hot beverages Cappuccino, Espresso... Upon request, we brew Ethiopian Coffee. Breakfast is now available weekend mornings, come pay us a visit for an affordable and authentic meal.

There are many veg options available both on the menu and in the buffet. During the week, it offers an all-you-can-eat vegan lunch buffet with 10+ hot and cold items. On the weekend it offers some meat dishes to the buffet. Traditional coffee ceremony on weekends or by request.

NCVA members get 10% discount",Restaurants,Restaurants,"African,coffee,Ethiopian,Hareg Cafe,Restaurant,Vegan,Vegetarian,XF",gd_place,publish,1,,4,0,Never,2018-02-13 23:23,587 Bank Street,Ottawa,Ontario,Canada,K1S 3T4,45.407898,-75.6909779,The Glebe,45.3993494,-75.6853936,,6136952488,haregvariety@gmail.com,http://www.haregcafeottawa.com/,https://twitter.com/HaregCafe,https://www.facebook.com/Hareg-Cafe-576021932430846/,,,,,"Vegan,Vegetarian",Get Directions,HaregCafe,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/12/294_12512219_1133696349996732_6854739739746466020_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_13092178_1161043077262059_3519971705629018792_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_Screen-Shot-2017-12-21-at-1.57.30-PM.png,https://ethicaltree.com/wp-content/uploads/2017/12/294_10888900_889225224443847_973245799964951761_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_12615241_1102735943092773_3304967924524279005_o.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_12654330_1106626359370398_6117233577378291025_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_12733386_1110966932269674_947826164143455518_n.jpg,https://ethicaltree.com/wp-content/uploads/2018/01/294_12741871_1111737045525996_9183544201365118297_n.jpg,https://ethicaltree.com/wp-content/uploads/2017/12/294_10264758_1117647654934935_5694012547211288846_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Host India,261,"HostIndia combines the excellence of elegance and taste with affordability. You’ll find that every bite provides and incredible taste sensation. We use only the best ingredients and fragrant spice to bring you authentic Indian flavours.

The buffet choices typically includes vegetarian options like tarkha daal, lentils, punjab rice, and naan. Dairy is used in some items, but plenty of vegan options.

NCVA members get 10% discount",Restaurants,Restaurants,"Best Indian Restaurants with Vegetarian and Vegan options (Ottawa),Buffet,Indian,Pakistani,Restaurant",gd_place,publish,,,1,0,Never,2016-05-17 15:06,622 Montreal Road,Ottawa,Ontario,Canada,K1K 0T6,45.4424217,-75.6417417,Ottawa East,45.4145372,-75.647384,"Mon-Thurs:	 11:30 - 14:00 17:00 - 21:30 Fri-Sat:	 11:30 - 14:00 17:00 - 22:00 Sun:	 11:30 - 14:00 17:00 - 21:00",6137464678,contact@hostindia.com,http://hostindia.ca,https://twitter.com/HostIndiaOttawa,https://www.facebook.com/HostIndiaOttawa/,,,,,"Vegan,Vegetarian",Get Directions,HostIndiaOttawa,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/296_1382212_652602134771984_622704914_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/935331_567407416624790_1823902885_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Panago Pizza,57,"At Panago we are proud to offer something for everyone, including Vegetarians + Vegans! Try our Vegan Deluxe Pepperoni Pizza or create your own. With an exceptional variety of fresh, quality toppings, our selection is unmatched. Vegans can choose between 5 crusts, 6 sauces, 17 toppings and 1 cheese (Daiya). We also have fresh salads and a Vegan dressing. Come visit our Ottawa location at Bank and Sunnyside!",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants with Delivery in Ottawa,daiya,f02,Pizza,Restaurant,Vegan",gd_place,publish,,1,1,0,Never,2016-05-17 15:23,1069 Bank St.,Ottawa,Ontario,Canada,K1S 3W9,45.3946661,-75.6834201,Old Ottawa South,45.393166,-75.6824865,Sun - Thurs 11am - 11pm Fri + Sat 11am - 12am,6133100001,info@panago.com,http://www.panago.com/,https://twitter.com/Panago_Pizza,https://www.facebook.com/panago/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,Panago_Pizza,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/07/298_CPP4843_Photos-for-Online-Franchise-Listings_Horiz_VegMed.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/295128_10150869374393496_1052493526_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,Play Food and Wine,261,"Stephen Beckta and Mike Moffatt's small plate restaurant and wine bar in the Byward Market.

Play has a separate vegan menu you can ask for - There will always be excellent vegan options but there may be limited selection. Staff are also knowledgeable about which of their wines are sourced from vegan wineries.",Restaurants,Restaurants,"Best Sit-Down Restaurants in Ottawa,February2017,fine dining,food,Play,Restaurant,Wine",gd_place,publish,,,1,0,Never,2016-05-17 15:43,1 York St.,Ottawa,Ontario,Canada,K1N 5S7,45.4276953,-75.6948757,byward-market-1-1-1,45.4294137,-75.6914195,"Mon:	 12:00 - 14:00 17:30 - 22:00 Tues-Wed:	 12:00 - 14:00 17:30 - 23:00 Thurs:	 12:00 - 02:00 17:30 - 23:00 Fri:	 12:00 - 14:00 17:30 - 12:00 Sat:	 12:00 - 00:00 Sun:	 12:00 - 22:00",6136679207,info@playfood.ca,http://www.playfood.ca,http://twitter.com/playfoodandwine,https://www.facebook.com/Play-Food-and-Wine-113507357312/,,,,,"Vegan,Vegetarian",Get Directions,playfoodandwine,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/171865_10150101408992313_6978990_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/1936687_113507797312_1696251_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,So Good Restaurant Inc,261,"Small restaurant with an extensive menu, including tofu dishes, green vegetables, spring rolls, and soups.",Restaurants,Restaurants,"Asian,Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,Restaurant,So good",gd_place,publish,,,1,0,Never,2016-05-17 15:48,717 Somerset St West,Ottawa,Ontario,Canada,K1R 6P7,45.4107482,-75.7079527,Chinatown,45.409151,-75.7112239,"Tue - Thu:	11:30 - 21:15 Fri - Sat:	11:30 - 22:00 Sun:	11:30 - 21:00",6132330138,,http://sogoodfo.w12.wh-2.com/index2.html,,https://www.facebook.com/pages/So-Good-Restaurant-Inc/137322772948991,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/302_Screen-Shot-2017-03-19-at-8.04.00-PM.png,https://ethicaltree.com/wp-content/uploads/2016/07/302_sogood.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Pho by Night - Sweet Art,261,Vietnamese and Thai foods - almost all have tofu-substitution available for vegans.,Restaurants,Restaurants,"f02,Restaurant,thai,tofu,Vegan,Vietnamese",gd_place,publish,,,1,0,Never,2016-05-17 15:53,309 Dalhousie St,Ottawa,Ontario,Canada,K1N 7E8,45.4293054,-75.691478,Byward Market,45.4272431,-75.694269,"Mon:	12:00 - 16:00 Tue - Fri:	11:30 - 22:00 Sat:	12:00 - 22:00 Sun:	12:00 - 21:00",6137898885,,http://phobynight.com/,,https://www.facebook.com/pages/Sweet-Art/140924042641319,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/303_Screen-Shot-2017-03-23-at-8.03.07-PM.png,https://ethicaltree.com/wp-content/uploads/2016/07/303_phobynight.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,The Manx,261,"Since 1993, The Manx has been a social hub for Ottawa's local scene. The Manx boasts one of the city's best Scotch selections, outstanding dinner specials, and a legendary brunch.
Brunch Service Sat&Sun 10am-3pm
Live music Sun&Mon 9:30pm

Some very nice vegetarian and vegan options are on the menu and are well labelled, including a chickpea burger, a smoked tofu wrap, tofu tacos, and a rice noodle soup with vegetables and fried tofu in a mushroom miso broth. For brunch, there's a fantastic vegan curried tofu scramble.",Restaurants,Restaurants,"Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Best Vegan and Vegetarian Burgers in Ottawa,breakfast,brunch,coffee,February2017,Pub,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2016-05-17 16:00,370 Elgin Street,Ottawa,Ontario,Canada,K2P 1N1,45.4150231,-75.6881037,centretown-1-1-1,45.4133828,-75.6943837,"Mon-Tues:	 11:30 - 01:00 Wed-Fri:	 11:30 - 02:00 Sat-Sun:	 10:00 - 02:00",6132312070,info@manxpub.com,http://manxpub.com/,https://twitter.com/ManxPub,https://www.facebook.com/manxpub/,,,,,"Vegan,Vegetarian",Get Directions,ManxPub,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/11/304_manx.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/12014971_876434869077826_1839071614205132025_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Wild Oat Bakery,261,"Delicious baked goods featuring some vegan and gluten free. Grilled sandwiches, crepes and fresh salads, juices & smoothies. We also grow our own veggies!

Fair Trade coffees and teas.",Cafés and Bakeries,Cafés and Bakeries,"Bakery,Best Vegan and Vegetarian Breakfast and Brunch Spots in Ottawa,Cafe,coffee,gluten-free,Vegan",gd_place,publish,,,1,0,Never,2016-05-17 16:07,817 Bank Street,Ottawa,Ontario,Canada,K1P 1A5,45.40259,-75.68782,The Glebe,45.3993494,-75.6853936,"Mon:	 07:00 - 20:00 Tues:	 07:00 - 21:00 Wed:	 07:00 - 20:00 Thurs-Fri:	 07:00 - 21:00 Sat:	 08:00 - 21:00 Sun:	 09:00 - 19:00",6132326232,,http://www.wildoat.ca,,https://www.facebook.com/wildoatbakery/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/11703254_866720796753864_6109530150179574933_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/1509803_824975064261771_4839302961545904870_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Wei's Noodle House,67,"Wei's Noodle house is a place that will cater to all your needs as much as possible! Wei's Noodle House's team are able to cater to those who require vegan or gluten free. Also other dishes that are delicious such as: Pad Thai, Fried Rice, Chowmein, Singapore noodle, Udon stir fries, and many many more!

Staff are knowledgeable about veganism and animal products in food. They have confirmed they use vegan broth for pho.",Restaurants,Restaurants,"Asian,Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa in Ottawa,f07,Fusion,gluten-free,Restaurant,thai,Vegan",gd_place,publish,,1,1,0,Never,2016-05-17 16:11,726 Somerset West,Ottawa,Ontario,Canada,K1R 6P8,45.4103469,-75.7076892,Chinatown,45.409151,-75.7112239,"Mon:	 12:00 - 22:00 Wed-Sun:	 12:00 - 22:00",6132306815,weisnoodlehouse@gmail.com,http://weisnoodlehouse.com/,https://twitter.com/WeisNoodleHouse,https://www.facebook.com/WeisNoodleHouse/,,,,,"Vegan,Vegetarian",Get Directions,WeisNoodleHouse,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/1962834_382352845287227_4604053522055222637_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/472948_134737793382068_1218100047_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Bridgehead Coffeehouse & Roastery (Anderson St.),229,"Bridgehead is a local coffee shop chain with Fair Trade at the center of its mission. This location is a café as well as where all of Bridgehead's coffee is roasted. This site is also licensed and serves local craft beer after 4pm. There is patio seating during the summer and lots of seating indoors where people can work on laptops or have a chat over some ethical coffee or tea.

Staff at Bridgeheads tend to be quite knowledgeable about veganism and are happy to substitute soy milk into their specialty coffee drinks. Soups are usually vegan and there are often other vegan options such as salads and sometimes sandwiches and baked goods.

All coffees and teas at Bridgeheads are Fair Trade, as well as some other items like sugar for coffee and some baking ingredients when possible.",Cafés and Bakeries,Cafés and Bakeries,"beer,Best Fair Trade Coffee Shops (Ottawa),Best Places to Work and Study in Ottawa,Cafe,coffee,Fairtrade,patio",gd_place,publish,,1,1,0,Never,2016-05-18 18:20,130 Anderson St.,Ottawa,Ontario,Canada,K1R 6T7,45.4073009,-75.7134345,Little Italy,45.4044034,-75.7119835,Monday to Sunday: 6:30 am to 7:00 pm,6132315488,inquire@bridgehead.ca,http://www.bridgehead.ca,https://twitter.com/Bridgehead,https://www.facebook.com/BridgeheadCoffeehouse/,,,,,"Vegan,Vegetarian,Fair trade,Woman-owned",Get Directions,Bridgehead,,,0,,0,https://ethicaltree.com/wp-content/uploads/2017/03/310_bridgehead-latte.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/999506_561259793912808_580642167_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Freshii (Sparks St.),1,"Freshii aims to provide fresh and nutritious meal choices that energize people on the go. They have fast service for meals such as bowls and wraps - all fully customizable based on what you want in your meal.

Every customer is asked to choose a type of protein for their meal - including falafel and tofu options for vegans.

Freshii aims to be very eco-friendly as well, with compostable dishes.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,ecofriendly,fastfood,Healthy,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2016-05-18 18:33,98 Sparks Street,Ottawa,Ontario,Canada,K1P 5B7,45.4227872,-75.6975514,centretown-1,45.4153258,-75.6967715,"Mon:	07:00 - 08:00 10:00 - 16:00 Wed:	11:00 - 17:00 Thu:	10:00 - 18:00 Fri:	11:00 - 18:00 Sat:	12:00 - 16:00",6136958338,98sparks@freshii.com,http://www.freshii.com/,http://www.twitter.com/freshii,https://www.facebook.com/pages/Freshii/157829394282493,,,,,"Vegan,Vegetarian",Get Directions,freshii,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/312_freshii.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/312_freshiimenu-1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Freshii (Laurier Ave.),1,"Freshii aims to provide fresh and nutritious meal choices that energize people on the go. They have fast service for meals such as bowls and wraps – all fully customizable based on what you want in your meal.

Every customer is asked to choose a type of protein for their meal – including falafel and tofu options for vegans.

Freshii aims to be very eco-friendly as well, with compostable dishes.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,ecofriendly,fastfood,Healthy,Restaurant,Vegan",gd_place,publish,,,1,0,Never,2016-05-18 18:36,50 Laurier Ave E,Ottawa,Ontario,Canada,K1N,45.4231505,-75.6866439,sandy-hill-1,45.4231505,-75.6866439,Monday - Thursday 10am - 9pm Friday 10am -8pm Saturday 11-6pm Sundays 11-8pm,6136955600,50laurier@freshii.com,http://www.freshii.com/,http://www.twitter.com/freshii,https://www.facebook.com/pages/Freshii/189638504519297,,,,,"Vegan,Vegetarian",Get Directions,freshii,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/313_freshii-1.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/313_freshiimenu-1.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Green Rebel (Albert St.),1,"Green Rebel is a company committed to providing fresh delicious, nutritionally dense food in an environmentally responsible way. We offer healthy fast casual food alternatives all day long. Organic oatmeal, Montreal-style bagels or vanilla yoghurt topped the way you like for breakfast. Salads, grilled sandwiches or soups for lunch made to order at the counter from over 70 fresh ingredients or grab a delicious smoothie made with real fruit as a great afternoon snack!
Many vegetarian and some vegan breakfast and lunch options such as sandwiches and salads.
Fair Trade Coffee from Equator Coffee Roasters, roasted locally in Almonte, ON.",Restaurants,Restaurants,"Best Vegan and Vegetarian Restaurants for Grab-and-Go Lunches in Ottawa,fastfood,Organic,Restaurant,Vegan-friendly",gd_place,publish,,,1,0,Never,2016-05-19 9:58,340 Albert St Suite 140,Ottawa,Ontario,Canada,K1R 7Y6,45.4186015,-75.7024866,centretown-1,45.4153258,-75.6967715,Mon-Fri: 07:00 - 17:00,6132355999,catering@greenrebel.ca,http://www.greenrebel.com,https://twitter.com/greenrebelresto,https://www.facebook.com/Green-Rebel-100107026726693/,,,,,"Vegan,Vegetarian,Fair trade,Organic",Get Directions,greenrebelresto,,,1,"gd_placecategory,geodir_email,geodir_menu,post_tags",0,https://ethicaltree.com/wp-content/uploads/2017/03/314_15109495_1241872845883433_6626209589264362688_n.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/902434_465909040146488_217460090_o.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Mongolian Village (East),1,"The Mongolian Village Grill offers you endless variety, personal choice and precise control, as you, the customer, create your own stir fry. Our Food Bar consists of dozens of items including fresh Meats, Seafood, Noodles, and fresh local produce delivered daily.
There is no restaurant more suitable for large groups, and is great for people of all ages. Our cooking style easily accommodates all allergies, religious preferences, or any other food sensitivities.

You can easily eat vegan here by creating your own stir fry. There are vegan options for protein and sauces and they will use a clean wok and utensils to cook if you tell them you are vegan. 10% discount on vegetarian meals.

Fair Trade coffee.",Restaurants,Restaurants,"Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,Mongolian,Restaurant,Vegan,Wok",gd_place,publish,,,1,0,Never,2016-05-19 10:07,159 - 1980 Ogilvie Rd # 159,Ottawa,Ontario,Canada,K1J9L3,45.4325406,-75.6103352,Ottawa East,45.4145372,-75.647384,"Mon-Thurs:	 11:00 - 21:00 Fri-Sat:	 11:00 - 22:00 Sun:	 11:00 - 21:00",6137467287,mongolianvillageeast@bellnet.ca,http://www.mongolianvillage.ca/,https://twitter.com/MongoEast,https://www.facebook.com/MongolianVillageEast/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,MongoEast,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/12339372_931271560261610_2078912926851589692_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/417212_310547889000650_1205373026_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Mongolian Village (West),1,"The Mongolian Village Grill offers you endless variety, personal choice and precise control, as you, the customer, create your own stir fry. Our Food Bar consists of dozens of items including fresh Meats, Seafood, Noodles, and fresh local produce delivered daily.
There is no restaurant more suitable for large groups, and is great for people of all ages. Our cooking style easily accommodates all allergies, religious preferences, or any other food sensitivities.

You can easily eat vegan here by creating your own stir fry. There are vegan options for protein and sauces and they will use a clean wok and utensils to cook if you tell them you are vegan. 10% discount on vegetarian meals.

Fair Trade coffee.",Restaurants,Restaurants,"Best Asian Restaurants with Vegan and Vegetarian Options in Ottawa,Mongolian,Restaurant,Vegan-friendly,Wok",gd_place,publish,,,1,0,Never,2016-05-19 10:10,2150 Robertson Rd,Ottawa,Ontario,Canada,K2H 9S1,45.3193954,-75.8368933,Bells Corners,45.33061,-75.78296,"Mon-Thurs:	 11:00 - 21:00 Fri-Sat:	 11:00 - 22:00 Sun:	 11:00 - 21:00",6135964366,mongolianvillagewest@bellnet.ca,http://www.mongolianvillage.ca/,http://www.twitter.com/mongowest,https://www.facebook.com/MongolianVillageWest/,,,,,"Vegan,Vegetarian,Fair trade",Get Directions,mongowest,,,0,,0,https://ethicaltree.com/wp-content/uploads/2016/05/12314733_953743767994498_1403977863856120815_o.jpg,https://ethicaltree.com/wp-content/uploads/2016/05/394148_327073563994858_252819554_n.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
