post_id,post_title,post_author,post_content,post_category,default_category,post_tags,post_type,post_status,is_featured,claimed,package_id,alive_days,expire_date,post_date,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,post_neighbourhood,neighbourhood_latitude,neighbourhood_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,linked_cpt_ID,geodir_backendextrainfo,geodir_ethicalcriteria,geodir_get_directions,geodir_twitterusername,geodir_Instagram,geodir_Calltoaction,gd_is_franchise,gd_franchise_lock,franchise,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2724,Pat's Restaurant,5,Fine Cambodian and Thai cuisine.  Vegan options available. Spicy Thai food. Menu has vegetable dishes and will adapt a dish to vegan when possible. Soups can all be prepared vegan.,Restaurants,Restaurants,"Asian,Best Restaurants for Vegan Meals in Kingston,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Cambodian,Spicy,thai",gd_place,publish,,,1,0,Never,2017-10-19 17:25,455 Princess Street,Kingston,Ontario,Canada,,44.2341423,-76.4942444,,,,,6133440450,,,,https://www.facebook.com/PatsRestaurant/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2724_11212124.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/150930_153514724775349_883255355_n.jpg,,,,,,,,,,,,,,,,
2730,Geneva Crepe Cafe Bistro,261,"Geneva Crêpe Café Bistro is proudly locally owned and operated since 2010. We are proud to support our community and support our local farmers by providing you with local ingredients and seasonal produce. We also offer sustainable and wild-caught seafood.

Order your crêpes made with our buckwheat batter for a gluten free, dairy free and vegan friendly alternatives. Freshness is important to us, therefore we prepare your food only when ordered.",Restaurants,Restaurants,"Best Vegan and Vegetarian Breakfast and Brunch Spots in Kingston,Best-Sit-Down-Restaurants-in-Kingston,Best-woman-owned-restaurants-in-kingston,Cafe,Crêpes,gluten-free,Restaurant,Vegan-friendly",gd_place,publish,,,1,0,Never,2017-10-20 14:00,297 Princess St,Kingston,Ontario,Canada,,44.2326697,-76.4888672,,,,,6135070297,genevacrepecafe@gmail.com,http://www.genevacrepecafe.com/,,https://www.facebook.com/genevacrepecafe/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2730_geneva-crepe-cafe.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2730_geneva-crepe-cafe-1.jpg,,,,,,,,,,,,,,,,
2732,Card's Bakery,261,"At Card’s Bakery, we pride ourselves on using quality ingredients with no additives or preservatives. Our products are baked in the traditional fashion, from scratch.",Cafés and Bakeries,Cafés and Bakeries,"Bakery,Catering,gift-ware,home-goods,specialty-cakes,woman-owned",gd_place,publish,,,1,0,Never,2017-10-19 21:33,115 Princess St,Kingston,Ontario,Canada,,44.2318742,-76.4830881,,,,,6135444448,,http://cardsbakery.ca/,http://cardsbakery.ca/,https://www.facebook.com/pages/Cards-Bakery-Cakes-by-Krista/127597627277342,,,,,"Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2732_Cards1lg-1024x723.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2732_CardsBakery_CLR_1968.png,,,,,,,,,,,,,,,,
2734,Mio Gelato,261,"Welcome to mio gelato, where dessert is a feast for the eyes as well as the palate!

We don't just claim to be homemade, we actually ARE homemade right on site; on any given day you can witness our busy chef mixing quality ingredients and artfully arranging fresh gelato, sorbetto (vegan), ice cream or frozen yogurt into eye catching display pans.

We encourage sampling before you select the frozen treat of your choice!",Cafés and Bakeries,Cafés and Bakeries,"Best-Vegan-and-Vegetarian-Desserts-Pastries-and-Treats-in-kingston,Frozen Yogurt,Gelato,Ice-Cream-Shop,sorbetto,Vegan",gd_place,publish,,,1,0,Never,2017-10-19 21:50,178 Ontario St,Kingston,Ontario,Canada,,44.2287286,-76.4814287,,,,,6135474053,erin@miogelato.ca,http://www.miogelato.ca,,https://www.facebook.com/MioGelatoKingston/,,,,,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2734_21246337_1454305194655495_5272698386428001156_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2734_logo.jpg,,,,,,,,,,,,,,,,
2736,Musiikki Café,261,"Musiikki Café has 2 basic missions:

1. Promote Music and Art
2. Provide a place to grab a drink and collaborate with others

Café by day, whiskey bar by night.",Cafés and Bakeries,Cafés and Bakeries,"Best-Places-to-Work-and-Study-in-Kingston,Coffee Shop,Local Service,Music,Restaurant",gd_place,publish,,,1,0,Never,2017-10-19 22:00,73 Brock Street,Kingston,Ontario,Canada,,44.23075,-76.4822,,,,,6135422233,musiikkibookings@gmail.com,http://musiikkicafe.com,,https://www.facebook.com/musiikkicafe/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2736_musiikkii2-800x449.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/15232241_656785394504875_9164868789524303034_n-1.jpg,,,,,,,,,,,,,,,,
2738,Old Farm Fine Foods,5,"At the corner of Barrie and Clergy, Old Farm fine foods offers local produce, meat, cheeses, milk, eggs, drinks, coffee, home made salads, soups, appetizers, frozen meals, sandwiches, wraps, delicious dips, bread, baked goods and SO MUCH MORE. 

When you start with pure ingredients, every meal is a feast. You really need to come in and see it to believe it.  Offers organic and local products as much as possible. Coffee's are Fair Trade certified.",Local Stores,Local Stores,"Best-Health-Food-Stores-in-kingston,Fair-trade-lifestyle-clothing-household-gifts-and-groceries-in-kingston,Free-Range,Groceries,Local,Organic,Shopping",gd_place,publish,,,1,0,Never,2017-10-20 13:21,204 Barrie St,Kingston,Ontario,Canada,,44.228964,-76.4910679,,,,,6135463276,,http://www.oldfarm.ca/,,https://www.facebook.com/Old-Farm-Fine-Foods-340613327096/,,,,,"Fair trade,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/21761793_10154760061497097_5463703190579334165_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/17499382_10154292065892097_552887010673576095_n.jpg,,,,,,,,,,,,,,,,
2740,Juicy Kik,5,"Juicy Kik promises you to deliver a unique menu with freshest and best ingredients.
We're religious about giving people the most honest, healthy and innovative food and beverage experience possible.

Excellent juices made with organic fruits and vegetables. Many vegan and vegetarian options including falafel and acovado wraps, and delicious wholesome bowls.",Restaurants,Restaurants,"Best Restaurants for Vegan Meals in Kingston,Best-organic-restaurants-and-businesses-kingston,Best-woman-owned-restaurants-in-kingston,Falafel,Health,juice,Smoothie &amp;",gd_place,publish,,,1,0,Never,2017-10-20 14:00,753 King St W,Kingston,Ontario,Canada,,44.2207915,-76.5228511,,,,,6135831595,juicykik@hotmail.com,http://instagram.com/juicykik/,,https://www.facebook.com/juicykik.kingston/,,,,Ahmed Ali and his wife Hina Ahmed are the owners,"Vegan,Vegetarian,Woman-owned,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/17434837_1370110806343068_7598640290114699403_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/13494829_1132501050104046_2672807683306023584_n.jpg,,,,,,,,,,,,,,,,
2742,Coffeeco Progress Avenue,5,"We Roast Our Own Coffee...Fresh, Fair Trade, Local",Cafés and Bakeries,Cafés and Bakeries,"Best-fair-trade-coffee-shops-kingston,Best-Places-to-Work-and-Study-in-Kingston,coffee,Espresso,Fair Trade,Local",gd_place,publish,,,1,0,Never,2017-10-20 13:46,721 Progress Ave,Kingston,Ontario,Canada,,44.2465845,-76.5730796,,,,,6135317994,rich@coffeeco.ca,http://www.coffeecopod.com,https://twitter.com/coffeeco,https://www.facebook.com/coffeecopod/,,,,,"Fair trade,Organic",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_email,geodir_ethicalcriteria,geodir_backendextrainfo,geodir_facebook,geodir_get_directions,post_desc,geodir_menu,geodir_twitter,geodir_website",0,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/22051194_1589653851085068_2409844171248983911_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/22042080_1589629104420876_5244911125270317894_o.jpg,,,,,,,,,,,,,,,,
2744,Coffeeco Market Square,5,"We Roast Our Own Coffee...Fresh, Fair Trade, Local",Cafés and Bakeries,Cafés and Bakeries,"Best-fair-trade-coffee-shops-kingston,Best-Places-to-Work-and-Study-in-Kingston,coffee,Espresso,Fair Trade,Local",gd_place,publish,,,1,0,Never,2017-10-20 13:50,322 King St E,Kingston,Ontario,Canada,,44.2301835,-76.4815933,,,,,6133897994,rich@coffeeco.ca,http://www.coffeecopod.com,https://twitter.com/coffeeco,https://www.facebook.com/coffeecopod/,,,,,"Fair trade,Organic",Get Directions,,,,0,,2742,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2744_22051194_1589653851085068_2409844171248983911_o.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/10/2744_22042080_1589629104420876_5244911125270317894_o.jpg,,,,,,,,,,,,,,,,
2764,Boho & Hobo,754,"Boho &amp; Hobo is a studio and online boutique fostering people to people relationships through impactful business services and mindful retail purchasing.

We are the 'Voices For The People'.

We help communicate the messages of authentic people and organizations of our society and culture through our professional business services that are fuelled by our love for the social good.

We also facilitate conscientious purchasing through our boutique shop by featuring brands and small business products that are in line with our people to people business model.

We want to help others be the change they want to see in the world by working with people who are in line with the Boho &amp; Hobo branding objectives. If you are authentic and have a business or not-for-profit organization dedicated to making our world a better place through your work, products, and relationships with people, we want to hear from you.",Other,Other,Local Business,gd_place,private,,1,1,0,Never,2017-10-12 9:15,Kingston,Kingston,Ontario,Canada,,44.2311717,-76.4859544,,,,"Online Boutique 24-7 365 days , Studio Hours Mon-Friday 9-5pm",6134833340,info@bohoandhobo.ca,http:/www.bohoandhobo.ca,,https://www.facebook.com/bohoandhobo/,,,,,"Fair trade,Woman-owned,Organic",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/22154455_470453000005810_8902119170114433018_n.png,,,,,,,,,,,,,,,,,
2778,SIMA Sushi,5,"Our cozy location in the heart of downtown Kingston grants us the opportunity to serve its many residents and visitors. Focused on the simple foundations of quality ingredients, exciting dishes, and fair prices, SIMA began to offer an assortment of sushi, sashimi, rolls and cooked Japanese dishes out of their cozy downtown Kingston location.

There are a few vegan options and others that can be modified - just ask your server and they'll be happy to help. Vegetarian options are well-labelled on the menu",Restaurants,Restaurants,"Best Restaurants for Vegan Meals in Kingston,best-asian-restaurants-with-vegan-and-vegetarian-options-in-kingston,Best-Sit-Down-Restaurants-in-Kingston,Best-woman-owned-restaurants-in-kingston,Japanese,Restaurant,Sushi",gd_place,publish,,,1,0,Never,2017-11-19 15:01,66 Princess St,Kingston,Ontario,Canada,,44.2312308,-76.4812364,,,,,6135428040,info@simasushi.ca,http://www.simasushi.ca,http://twitter.com/SIMA_Sushi,https://www.facebook.com/SimaSushi/,,,,Owned and managed by Daniel and June,"Vegan,Vegetarian,Woman-owned",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2778_sushi.jpeg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/296376_302251473134800_127427244_n.jpg,,,,,,,,,,,,,,,,
2785,Tango Nuevo Tapas & Wine,5,"At Tango Nuevo we embrace the Spanish tradition that sharing small plates, or tapas, brings people together and encourages conversation. We serve a wide variety of cold & hot tapas, prepared with locally grown, seasonal fruits & vegetables and locally produced meats & artisan cheeses. Our unique and delicious cuisine, complemented by our carefully selected local & international wines, is presented with style and exceptional service, and reflects our love of excellent food, quality wine & our appreciation of community. Join us and let us make your next dining experience something to talk about!

Tons of well-labelled vegeterian menu options, and most can also be made vegan upon request.",Restaurants,Restaurants,"Bar,Best-Sit-Down-Restaurants-in-Kingston,gluten-free,Restaurant,Spanish,Tapas,Wine",gd_place,publish,,,1,0,Never,2017-11-19 15:16,331 King St E,Kingston,Ontario,Canada,,44.2305918,-76.4810459,,,,,6135483778,tangonuevo@outlook.com,http://www.tangonuevo.ca,http://twitter.com/TangoNuevoTapas,https://www.facebook.com/Tango-Nuevo-Tapas-Wine-127675587427779/,,,,Owner Ian,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2785_tango.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/15272255_574435472751786_964054865823203864_o.jpg,,,,,,,,,,,,,,,,
2793,The Works Gourmet Burger Bistro,5,"At The WORKS, we are proud to be Canadian and we are obsessed with making you the best GOURMET burger.  We use 100 % Canadian beef, hand pressed daily and then we cook it to perfection over our “Live Fire Grill.”  We don’t push, poke or pinch them; we just let these beauties sit on the grill and cook like a steak.  
With 50 burger toppings, 7 patty options and numerous side options; the combinations are endless.   

Come on in, kick back & relax, order a starter, our famous Tower – O - Rings, an ice-cold Canadian beer or classic hand scooped milkshake and enjoy your GOURMET burger in the coolest Blues Rockin’ burger joint in town!

There are 2 vegan burger options, the ""Gourmet Veggie"" and the ""Portobello Mushroom Cap"". There is a bagel-bun option which is vegan, and many vegan toppings. Also serves salads and sandwiches.",Restaurants,Restaurants,"Best-Vegan-and-Vegetarian-Burgers-in-Kingston,Burgers,Portobello,Restaurant",gd_place,publish,,,1,0,Never,2017-11-19 15:36,298 Princess Street,Kingston,Ontario,Canada,,44.232401,-76.4889131,,,,,6135476000,kingston@worksburger.com,http://www.worksburger.com/,https://twitter.com/worksburger,https://www.facebook.com/TheWORKSKingston/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2793_works.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/11752569_881811558580392_1955597421662010456_n.jpg,,,,,,,,,,,,,,,,
2799,Greco's Grill & Wine Bar,5,"Grecos Grill &amp; Wine Bar opened quietly on a bustling stretch of Princess Street in 1992 and it’s been a staple of the downtown scene ever since.

Almost immediately, Kingstonians were drawn there, tantalized by stories of freshly cooked lamb, chicken and seafood, home-made tzatziki, hearty, flavourful souvlaki and saganaki, a pan-fried cheese dish, served tableside with a flambé flourish.

Great vegetarian options including pastas, flatbreads and pizzas.",Restaurants,Restaurants,"Bar,Greek,Pasta,Restaurant,Vegetarian,Wine",gd_place,publish,,,1,0,Never,2017-10-19 16:18,167 Princess St,Kingston,Ontario,Canada,,44.2320409,-76.4846335,,,,,6135422229,,http://grecos.ca/,,https://www.facebook.com/grecosbarandgrill/,,,,Owner Gus,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2799_greko.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/22196054_1479580155412107_1446493868575535877_n.jpg,,,,,,,,,,,,,,,,
2810,KHAO (Queen's University),5,"Located in Lower JDUC (John Deutsch University Centre at the corner of Union St. &amp; University Ave.) our delicious Thai, Indian and Chinese cuisine featured at KHAO brings a new touch of flavour to campus. Along with our hot dishes, we also offer a wide selection of freshly made Bento Sushi!

KHAO is more than simply a Pan-Asian restaurant, it is a destination that takes you on a journey of the senses through authentic Thai, Indian, Chinese and Japanese flavours and aromas.

We are committed to using fresh, local and healthy ingredients, while also maintaining the authenticity of the menu. The chefs at KHAO are heavily invested in traditional cooking and take pride in sharing their unique creations with you.

Many vegetarian items which can be veganized, including curries, tofu sandwiches, and bento sushi boxes.",Restaurants,Restaurants,"Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Curry,Lunch,Queens,Sushi",gd_place,publish,,,1,0,Never,2017-10-21 13:54,John Deutsch University Centre,Kingston,Ontario,Canada,,44.2284453,-76.4946731,,,,,6135332953,dining@queensu.ca,https://dining.queensu.ca/khao/,https://twitter.com/QueensFood,https://www.facebook.com/QueensFood/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2810_khaopic1.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2810_khaopic2.jpg,,,,,,,,,,,,,,,,
2823,Location 21 (Queen's University),5,"Location 21 is our 21st dining location on campus! It features a Build Your Own Salad station, new Fully-Loaded pre-made sandwiches, a Gourmet Sandwich station, and grill options for breakfast, lunch and dinner! If you are in a rush, we have a wide selection of Fresh to Go items to keep you fueled throughout the day.

For all of our students with special diets, Location 21 offers Halal options. Please visit our location and talk to the chef’s about what options are available!

Great veg options including a few sandwiches and fully-customized salads with quinoa for protein. They have vegan milk alternatives for coffee drinks, and even vegan muffins and cakes.",Restaurants,Restaurants,"Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Lunch,Queens,Sandwiches,University",gd_place,publish,,,1,0,Never,2017-10-22 11:33,David C Smith House,Kingston,Ontario,Canada,,44.2236324,-76.4989747,,,,,6135332953,dining@queensu.ca,https://dining.queensu.ca/retail-food-outlet3/location-21/,https://twitter.com/QueensFood,https://www.facebook.com/QueensFood/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2823_location21.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2823_Location-21-1-2.jpg,,,,,,,,,,,,,,,,
2841,Panera Bread,5,"From focusing on quality, clean ingredients to serving our food to you in a warm and welcoming environment, Panera Bread is committed to being an ally to our guests. That means crafting a menu of soups, salads and sandwiches that we are proud to feed our families. You don’t have to compromise to eat well. Whether you want to come in and enjoy a coffee and our complimentary Wi-Fi , or order online using Rapid Pick-Up so you can grab something quickly, Panera Bread Kingston is here with warmth and welcome. Panera Bread. Food as it should be.

Vegetarian options including multiple sandwiches and a squash soup (contains honey).",Restaurants,Restaurants,"coffee,Fresh,Sandwiches,soup",gd_place,publish,,,1,0,Never,2017-10-22 11:51,88 Dalton Ave,Kingston,Ontario,Canada,,44.2653812,-76.50237,,,,,6135361655,cafe0016@panerabread.com,https://locations.panerabread.com/on/kingston/88-dalton-avenue.html,http://www.twitter.com/panerabread/,https://www.facebook.com/PaneraBreadKingstonON/,,,,,Vegetarian,Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/18403434_1935536846678995_5833930306238500647_n.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/17353252_1908938266005520_23356388542742006_n.jpg,,,,,,,,,,,,,,,,
2845,Pita Pit (Empire Court),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:07,627 Fortune Crescent Unit #2,Kingston,Ontario,Canada,,44.2724015,-76.5677307,,,,,6133847482,pitapit.empirecourt@gmail.com,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/pitapitempirecourt/,,,,,"Vegan,Vegetarian",Get Directions,,,,1,"claimed,geodir_timing,gd_placecategory,geodir_ethicalcriteria,geodir_get_directions,post_desc,geodir_menu,post_tags,geodir_twitter,geodir_website",0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2845_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/15220238_1790844144511599_6675852715342465053_n.jpg,,,,,,,,,,,,,,,,
2847,Pita Pit (Princess),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:10,421 Princess St,Kingston,Ontario,Canada,,44.233511,-76.4928376,,,,,6135450122,CA001@mypitapit.ca,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2847_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2847_pitahome-1.jpg,,,,,,,,,,,,,,,,
2849,Pita Pit (ST. LAWRENCE COLLEGE),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:13,100 Portsmouth Ave,Kingston,Ontario,Canada,,44.222567,-76.5283835,,,,,6135445400,,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2849_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2849_pitahome-1.jpg,,,,,,,,,,,,,,,,
2851,Pita Pit (KINGS CROSSING),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:15,108 Dalton Ave,Kingston,Ontario,Canada,,44.2646585,-76.5022905,,,,,6135463000,CA301@mypitapit.ca,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2851_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2851_pitahome-1.jpg,,,,,,,,,,,,,,,,
2853,Pita Pit (GARDINERS),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:16,478 Gardiners Rd,Kingston,Ontario,Canada,,44.2358412,-76.5669493,,,,,6136346611,CA051@mypitapit.ca,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2853_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2853_pitahome-1.jpg,,,,,,,,,,,,,,,,
2855,Pita Pit (Queen's University - ARC),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:21,284 Earl St,Kingston,Ontario,Canada,,44.2293258,-76.4938974,,,,,6135332500,,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2855_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2855_pitahome-1.jpg,,,,,,,,,,,,,,,,
2857,Pita Pit (Queen's University - Mac-Corry Hall),5,"Pita Pit is the healthy alternative to fast food. Pita Pit is the new link to the healthy food evolutionary chain. Pitas are made to order and always Fresh.

Pita's are customized and there are 3 great vegan options for fillings: Spicy Black Bean, Garden, and Falafel.",Restaurants,Restaurants,"Lunch,Pita,Restaurant,Sandwich",gd_place,publish,,,1,0,Never,2017-10-22 12:23,63-71 Union St W,Kingston,Ontario,Canada,,44.2278459,-76.4946171,,,,,6135336000,,https://pitapit.ca/,https://twitter.com/PitaPitCanada,https://www.facebook.com/PitaPitCanada/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,2845,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2857_pitahome.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2857_pitahome-1.jpg,,,,,,,,,,,,,,,,
2864,Saber's Taste of India,5,"All of our dishes are MSG free and we do not use any artificial food coloring or additives.
Our Tandoori dishes and your favorite naan bread is made in our tandoori oven, in house. Our samosas are painstakingly handcrafted.
We even culture our own yogurt and make our own panir and kulfi.

WE OFFER DINE IN OR TAKE OUT
Bring your own wine - no corkage fee 
Where you can wine and dine for less

Plenty of vegetarian and vegan options, including eggplant, cauliflower and lentil dishes.",Restaurants,Restaurants,"Asian,best-indian-restaurants-with-vegetarian-and-vegan-options-kingston,Best-Sit-Down-Restaurants-in-Kingston,Curry,Indian,Restaurant",gd_place,publish,,,1,0,Never,2017-11-23 11:50,2786 Princess Street,Kingston,Ontario,Canada,,44.2599801,-76.5813448,,,,,6133845542,Saberstasteofindia@gmail.com,http://saberstasteofindia.ca/,,https://www.facebook.com/pages/Sabers-Taste-of-India/229473893756112,,,,Saber Afzal,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2864_saberrr.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2864_savesabverr.jpg,,,,,,,,,,,,,,,,
2868,Shawarma El Mina,5,"Middle Eastern Food - Specialized in Shawarma!

Great veg platters and falafel shawarmas, which are vegan. Garlic sauce contains egg.",Restaurants,Restaurants,"Best-Vegan-and-Vegetarian-Restaurants-for-Grab-and-Go-Lunches-in-Kingston,Lebanese,Mediterranean,Restaurant,Shawarma",gd_place,publish,,,1,0,Never,2017-10-23 11:59,1759 Bath Rd,Kingston,Ontario,Canada,,44.2371919,-76.5750206,,,,,6137769997,anas-n2000@hotmail.com,http://yp.ca/bus/101486019,,https://www.facebook.com/ShawarmaElMina/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/18620136_1872231799693725_9196626790815821150_n.jpg,,,,,,,,,,,,,,,,,
2872,Southpaw Cat Cafe,5,"Are you into cats? Do you like coffee? We've got both! 

At Southpaw, you're able to relax in an atmosphere of playful cats while you enjoy a cup of coffee, a fresh dessert or a small meal. And if you absolutely have to have one of the cats? Good news! We will facilitate the adoption! All of our cats are rescues and will be looking for their forever home.

Plenty of vegetarian and vegan snacks, including an amazing vegan grilled cheese made with creamy Chao vegan cheese.",Cafés and Bakeries,Cafés and Bakeries,"Cafe,cats,coffee",gd_place,publish,,,1,0,Never,2017-11-23 12:12,749 Bayridge Drive,Kingston,Ontario,Canada,,44.2516902,-76.5914153,,,,,6137666369,scott@southpawcatcafe.com,http://www.southpawcatcafe.com,,https://www.facebook.com/southpaw.cat.cafe/,,,,,"Vegan,Vegetarian",Get Directions,,,,0,,0,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/2872_catt.jpg,https://kingston.ethicaltree.com/wp-content/uploads/2017/11/13221210_133550310387754_1880889066055059591_o.jpg,,,,,,,,,,,,,,,,
